Run	Success	Running_avg
1497	2	0.001335
1498	2	0.001334
1499	2	0.001333
1500	2	0.001332
1501	2	0.001332
1502	2	0.001331
1503	2	0.001330
1504	2	0.001329
1505	2	0.001328
1506	2	0.001327
1507	2	0.001326
1508	2	0.001325
1509	2	0.001325
1510	2	0.001324
1511	2	0.001323
1512	2	0.001322
1513	2	0.001321
1514	2	0.001320
1515	2	0.001319
1516	2	0.001318
1517	2	0.001318
1518	2	0.001317
1519	2	0.001316
1520	2	0.001315
1521	2	0.001314
1522	2	0.001313
1523	2	0.001312
1524	2	0.001311
1525	2	0.001311
1526	2	0.001310
1527	2	0.001309
1528	2	0.001308
1529	2	0.001307
1530	2	0.001306
1531	2	0.001305
1532	2	0.001305
1533	2	0.001304
1534	2	0.001303
1535	2	0.001302
1536	2	0.001301
1537	2	0.001300
1538	2	0.001300
1539	2	0.001299
1540	2	0.001298
1541	2	0.001297
1542	2	0.001296
1543	2	0.001295
1544	2	0.001294
1545	2	0.001294
1546	2	0.001293
1547	2	0.001292
1548	2	0.001291
1549	2	0.001290
1550	2	0.001289
1551	2	0.001289
1552	2	0.001288
1553	2	0.001287
1554	2	0.001286
1555	2	0.001285
1556	2	0.001285
1557	2	0.001284
1558	2	0.001283
1559	2	0.001282
1560	2	0.001281
1561	2	0.001280
1562	2	0.001280
1563	2	0.001279
1564	2	0.001278
1565	2	0.001277
1566	2	0.001276
1567	2	0.001276
1568	2	0.001275
1569	2	0.001274
1570	2	0.001273
1571	2	0.001272
1572	2	0.001271
1573	2	0.001271
1574	2	0.001270
1575	2	0.001269
1576	2	0.001268
1577	2	0.001267
1578	2	0.001267
1579	2	0.001266
1580	2	0.001265
1581	2	0.001264
1582	2	0.001263
1583	2	0.001263
1584	2	0.001262
1585	2	0.001261
1586	2	0.001260
1587	2	0.001259
1588	2	0.001259
1589	2	0.001258
1590	2	0.001257
1591	2	0.001256
1592	2	0.001255
1593	2	0.001255
1594	2	0.001254
1595	2	0.001253
1596	2	0.001252
1597	2	0.001252
1598	2	0.001251
1599	2	0.001250
1600	2	0.001249
1601	2	0.001248
1602	2	0.001248
1603	2	0.001247
1604	2	0.001246
1605	2	0.001245
1606	2	0.001245
1607	2	0.001244
1608	2	0.001243
1609	2	0.001242
1610	2	0.001241
1611	2	0.001241
1612	2	0.001240
1613	2	0.001239
1614	2	0.001238
1615	2	0.001238
1616	2	0.001237
1617	2	0.001236
1618	2	0.001235
1619	2	0.001235
1620	2	0.001234
1621	2	0.001233
1622	2	0.001232
1623	2	0.001232
1624	2	0.001231
1625	2	0.001230
1626	2	0.001229
1627	2	0.001229
1628	2	0.001228
1629	2	0.001227
1630	2	0.001226
1631	2	0.001225
1632	2	0.001225
1633	2	0.001224
1634	2	0.001223
1635	2	0.001222
1636	2	0.001222
1637	2	0.001221
1638	2	0.001220
1639	2	0.001220
1640	2	0.001219
1641	2	0.001218
1642	2	0.001217
1643	2	0.001217
1644	2	0.001216
1645	2	0.001215
1646	2	0.001214
1647	2	0.001214
1648	2	0.001213
1649	2	0.001212
1650	2	0.001211
1651	2	0.001211
1652	2	0.001210
1653	2	0.001209
1654	2	0.001208
1655	2	0.001208
1656	2	0.001207
1657	2	0.001206
1658	2	0.001206
1659	2	0.001205
1660	2	0.001204
1661	2	0.001203
1662	2	0.001203
1663	2	0.001202
1664	2	0.001201
1665	2	0.001200
1666	2	0.001200
1667	2	0.001199
1668	2	0.001198
1669	2	0.001198
1670	2	0.001197
1671	2	0.001196
1672	2	0.001195
1673	2	0.001195
1674	2	0.001194
1675	2	0.001193
1676	2	0.001193
1677	2	0.001192
1678	2	0.001191
1679	2	0.001190
1680	2	0.001190
1681	2	0.001189
1682	2	0.001188
1683	2	0.001188
1684	2	0.001187
1685	2	0.001186
1686	2	0.001186
1687	2	0.001185
1688	2	0.001184
1689	2	0.001183
1690	2	0.001183
1691	2	0.001182
1692	2	0.001181
1693	2	0.001181
1694	2	0.001180
1695	2	0.001179
1696	2	0.001179
1697	2	0.001178
1698	2	0.001177
1699	2	0.001176
1700	2	0.001176
1701	2	0.001175
1702	2	0.001174
1703	2	0.001174
1704	2	0.001173
1705	2	0.001172
1706	2	0.001172
1707	2	0.001171
1708	2	0.001170
1709	2	0.001170
1710	2	0.001169
1711	2	0.001168
1712	2	0.001168
1713	2	0.001167
1714	2	0.001166
1715	2	0.001166
1716	2	0.001165
1717	2	0.001164
1718	2	0.001163
1719	2	0.001163
1720	2	0.001162
1721	2	0.001161
1722	2	0.001161
1723	2	0.001160
1724	2	0.001159
1725	2	0.001159
1726	2	0.001158
1727	2	0.001157
1728	2	0.001157
1729	2	0.001156
1730	2	0.001155
1731	2	0.001155
1732	2	0.001154
1733	2	0.001153
1734	2	0.001153
1735	2	0.001152
1736	2	0.001151
1737	2	0.001151
1738	2	0.001150
1739	2	0.001149
1740	2	0.001149
1741	2	0.001148
1742	2	0.001147
1743	2	0.001147
1744	2	0.001146
1745	2	0.001145
1746	2	0.001145
1747	2	0.001144
1748	2	0.001144
1749	2	0.001143
1750	2	0.001142
1751	2	0.001142
1752	2	0.001141
1753	2	0.001140
1754	2	0.001140
1755	2	0.001139
1756	2	0.001138
1757	2	0.001138
1758	2	0.001137
1759	2	0.001136
1760	2	0.001136
1761	2	0.001135
1762	2	0.001134
1763	2	0.001134
1764	2	0.001133
1765	2	0.001133
1766	2	0.001132
1767	2	0.001131
1768	2	0.001131
1769	2	0.001130
1770	2	0.001129
1771	2	0.001129
1772	2	0.001128
1773	2	0.001127
1774	2	0.001127
1775	2	0.001126
1776	2	0.001125
1777	2	0.001125
1778	2	0.001124
1779	2	0.001124
1780	2	0.001123
1781	2	0.001122
1782	2	0.001122
1783	2	0.001121
1784	2	0.001120
1785	2	0.001120
1786	2	0.001119
1787	2	0.001119
1788	2	0.001118
1789	2	0.001117
1790	2	0.001117
1791	2	0.001116
1792	2	0.001115
1793	2	0.001115
1794	2	0.001114
1795	2	0.001114
1796	2	0.001113
1797	2	0.001112
1798	2	0.001112
1799	2	0.001111
1800	2	0.001110
1801	2	0.001110
1802	2	0.001109
1803	2	0.001109
1804	2	0.001108
1805	2	0.001107
1806	2	0.001107
1807	2	0.001106
1808	2	0.001106
1809	2	0.001105
1810	2	0.001104
1811	2	0.001104
1812	2	0.001103
1813	2	0.001103
1814	2	0.001102
1815	2	0.001101
1816	2	0.001101
1817	2	0.001100
1818	2	0.001100
1819	2	0.001099
1820	2	0.001098
1821	2	0.001098
1822	2	0.001097
1823	2	0.001096
1824	2	0.001096
1825	2	0.001095
1826	2	0.001095
1827	2	0.001094
1828	2	0.001093
1829	2	0.001093
1830	2	0.001092
1831	2	0.001092
1832	2	0.001091
1833	2	0.001091
1834	2	0.001090
1835	2	0.001089
1836	2	0.001089
1837	2	0.001088
1838	2	0.001088
1839	2	0.001087
1840	2	0.001086
1841	2	0.001086
1842	2	0.001085
1843	2	0.001085
1844	2	0.001084
1845	2	0.001083
1846	2	0.001083
1847	2	0.001082
1848	2	0.001082
1849	2	0.001081
1850	2	0.001080
1851	2	0.001080
1852	2	0.001079
1853	2	0.001079
1854	2	0.001078
1855	2	0.001078
1856	2	0.001077
1857	2	0.001076
1858	2	0.001076
1859	2	0.001075
1860	2	0.001075
1861	2	0.001074
1862	2	0.001074
1863	2	0.001073
1864	2	0.001072
1865	2	0.001072
1866	2	0.001071
1867	2	0.001071
1868	2	0.001070
1869	2	0.001070
1870	2	0.001069
1871	2	0.001068
1872	2	0.001068
1873	2	0.001067
1874	2	0.001067
1875	2	0.001066
1876	2	0.001066
1877	2	0.001065
1878	2	0.001064
1879	2	0.001064
1880	2	0.001063
1881	2	0.001063
1882	2	0.001062
1883	2	0.001062
1884	2	0.001061
1885	2	0.001060
1886	2	0.001060
1887	2	0.001059
1888	2	0.001059
1889	2	0.001058
1890	2	0.001058
1891	2	0.001057
1892	2	0.001057
1893	2	0.001056
1894	2	0.001055
1895	2	0.001055
1896	2	0.001054
1897	2	0.001054
1898	2	0.001053
1899	2	0.001053
1900	2	0.001052
1901	2	0.001052
1902	2	0.001051
1903	2	0.001050
1904	2	0.001050
1905	2	0.001049
1906	2	0.001049
1907	2	0.001048
1908	2	0.001048
1909	2	0.001047
1910	2	0.001047
1911	2	0.001046
1912	2	0.001045
1913	2	0.001045
1914	2	0.001044
1915	2	0.001044
1916	2	0.001043
1917	2	0.001043
1918	2	0.001042
1919	2	0.001042
1920	2	0.001041
1921	2	0.001041
1922	2	0.001040
1923	2	0.001040
1924	2	0.001039
1925	2	0.001038
1926	2	0.001038
1927	2	0.001037
1928	2	0.001037
1929	2	0.001036
1930	2	0.001036
1931	2	0.001035
1932	2	0.001035
1933	2	0.001034
1934	2	0.001034
1935	2	0.001033
1936	2	0.001033
1937	2	0.001032
1938	2	0.001031
1939	2	0.001031
1940	2	0.001030
1941	2	0.001030
1942	2	0.001029
1943	2	0.001029
1944	2	0.001028
1945	2	0.001028
1946	2	0.001027
1947	2	0.001027
1948	2	0.001026
1949	2	0.001026
1950	2	0.001025
1951	2	0.001025
1952	2	0.001024
1953	2	0.001024
1954	2	0.001023
1955	2	0.001022
1956	2	0.001022
1957	2	0.001021
1958	2	0.001021
1959	2	0.001020
1960	2	0.001020
1961	2	0.001019
1962	2	0.001019
1963	2	0.001018
1964	2	0.001018
1965	2	0.001017
1966	2	0.001017
1967	2	0.001016
1968	2	0.001016
1969	2	0.001015
1970	2	0.001015
1971	2	0.001014
1972	2	0.001014
1973	2	0.001013
1974	2	0.001013
1975	2	0.001012
1976	2	0.001012
1977	2	0.001011
1978	2	0.001011
1979	2	0.001010
1980	2	0.001010
1981	2	0.001009
1982	2	0.001009
1983	2	0.001008
1984	2	0.001008
1985	2	0.001007
1986	2	0.001007
1987	2	0.001006
1988	2	0.001006
1989	2	0.001005
1990	2	0.001005
1991	2	0.001004
1992	2	0.001004
1993	2	0.001003
1994	2	0.001003
1995	2	0.001002
1996	2	0.001002
1997	2	0.001001
1998	2	0.001001
1999	2	0.001000
2000	2	0.001000
2001	2	0.000999
2002	2	0.000999
2003	2	0.000998
2004	2	0.000998
2005	2	0.000997
2006	2	0.000997
2007	2	0.000996
2008	2	0.000996
2009	2	0.000995
2010	2	0.000995
2011	2	0.000994
2012	2	0.000994
2013	2	0.000993
2014	2	0.000993
2015	2	0.000992
2016	2	0.000992
2017	2	0.000991
2018	2	0.000991
2019	2	0.000990
2020	2	0.000990
2021	2	0.000989
2022	2	0.000989
2023	2	0.000988
2024	2	0.000988
2025	2	0.000987
2026	2	0.000987
2027	2	0.000986
2028	2	0.000986
2029	2	0.000985
2030	2	0.000985
2031	2	0.000984
2032	2	0.000984
2033	2	0.000983
2034	2	0.000983
2035	2	0.000982
2036	2	0.000982
2037	2	0.000981
2038	2	0.000981
2039	2	0.000980
2040	2	0.000980
2041	2	0.000979
2042	2	0.000979
2043	2	0.000978
2044	2	0.000978
2045	2	0.000978
2046	2	0.000977
2047	2	0.000977
2048	2	0.000976
2049	2	0.000976
2050	2	0.000975
2051	2	0.000975
2052	2	0.000974
2053	2	0.000974
2054	2	0.000973
2055	2	0.000973
2056	2	0.000972
2057	2	0.000972
2058	2	0.000971
2059	2	0.000971
2060	2	0.000970
2061	2	0.000970
2062	2	0.000969
2063	2	0.000969
2064	2	0.000969
2065	2	0.000968
2066	2	0.000968
2067	2	0.000967
2068	2	0.000967
2069	2	0.000966
2070	2	0.000966
2071	2	0.000965
2072	2	0.000965
2073	2	0.000964
2074	2	0.000964
2075	2	0.000963
2076	2	0.000963
2077	2	0.000962
2078	2	0.000962
2079	2	0.000962
2080	2	0.000961
2081	2	0.000961
2082	2	0.000960
2083	2	0.000960
2084	2	0.000959
2085	2	0.000959
2086	2	0.000958
2087	2	0.000958
2088	2	0.000957
2089	2	0.000957
2090	2	0.000956
2091	2	0.000956
2092	2	0.000956
2093	2	0.000955
2094	2	0.000955
2095	2	0.000954
2096	2	0.000954
2097	2	0.000953
2098	2	0.000953
2099	2	0.000952
2100	2	0.000952
2101	2	0.000951
2102	2	0.000951
2103	2	0.000951
2104	2	0.000950
2105	2	0.000950
2106	2	0.000949
2107	2	0.000949
2108	2	0.000948
2109	2	0.000948
2110	2	0.000947
2111	2	0.000947
2112	2	0.000947
2113	2	0.000946
2114	2	0.000946
2115	2	0.000945
2116	2	0.000945
2117	2	0.000944
2118	2	0.000944
2119	2	0.000943
2120	2	0.000943
2121	2	0.000943
2122	2	0.000942
2123	2	0.000942
2124	2	0.000941
2125	2	0.000941
2126	2	0.000940
2127	2	0.000940
2128	2	0.000939
2129	2	0.000939
2130	2	0.000939
2131	2	0.000938
2132	2	0.000938
2133	2	0.000937
2134	2	0.000937
2135	2	0.000936
2136	2	0.000936
2137	2	0.000935
2138	2	0.000935
2139	2	0.000935
2140	2	0.000934
2141	2	0.000934
2142	2	0.000933
2143	2	0.000933
2144	2	0.000932
2145	2	0.000932
2146	2	0.000932
2147	2	0.000931
2148	2	0.000931
2149	2	0.000930
2150	2	0.000930
2151	2	0.000929
2152	2	0.000929
2153	2	0.000929
2154	2	0.000928
2155	2	0.000928
2156	2	0.000927
2157	2	0.000927
2158	2	0.000926
2159	2	0.000926
2160	2	0.000925
2161	2	0.000925
2162	2	0.000925
2163	2	0.000924
2164	2	0.000924
2165	2	0.000923
2166	2	0.000923
2167	2	0.000923
2168	2	0.000922
2169	2	0.000922
2170	2	0.000921
2171	2	0.000921
2172	2	0.000920
2173	2	0.000920
2174	2	0.000920
2175	2	0.000919
2176	2	0.000919
2177	2	0.000918
2178	2	0.000918
2179	2	0.000917
2180	2	0.000917
2181	2	0.000917
2182	2	0.000916
2183	2	0.000916
2184	2	0.000915
2185	2	0.000915
2186	2	0.000914
2187	2	0.000914
2188	2	0.000914
2189	2	0.000913
2190	2	0.000913
2191	2	0.000912
2192	2	0.000912
2193	2	0.000912
2194	2	0.000911
2195	2	0.000911
2196	2	0.000910
2197	2	0.000910
2198	2	0.000910
2199	3	0.001364
2200	3	0.001363
2201	3	0.001362
2202	3	0.001362
2203	3	0.001361
2204	3	0.001361
2205	3	0.001360
2206	3	0.001359
2207	3	0.001359
2208	3	0.001358
2209	3	0.001357
2210	3	0.001357
2211	3	0.001356
2212	3	0.001356
2213	3	0.001355
2214	3	0.001354
2215	3	0.001354
2216	3	0.001353
2217	3	0.001353
2218	3	0.001352
2219	3	0.001351
2220	3	0.001351
2221	3	0.001350
2222	3	0.001350
2223	3	0.001349
2224	3	0.001348
2225	3	0.001348
2226	3	0.001347
2227	3	0.001346
2228	3	0.001346
2229	3	0.001345
2230	3	0.001345
2231	3	0.001344
2232	3	0.001343
2233	3	0.001343
2234	3	0.001342
2235	3	0.001342
2236	3	0.001341
2237	3	0.001340
2238	3	0.001340
2239	3	0.001339
2240	3	0.001339
2241	3	0.001338
2242	3	0.001337
2243	3	0.001337
2244	3	0.001336
2245	3	0.001336
2246	3	0.001335
2247	3	0.001335
2248	3	0.001334
2249	3	0.001333
2250	3	0.001333
2251	3	0.001332
2252	3	0.001332
2253	3	0.001331
2254	3	0.001330
2255	3	0.001330
2256	3	0.001329
2257	3	0.001329
2258	3	0.001328
2259	3	0.001327
2260	3	0.001327
2261	3	0.001326
2262	3	0.001326
2263	3	0.001325
2264	3	0.001325
2265	3	0.001324
2266	3	0.001323
2267	3	0.001323
2268	3	0.001322
2269	3	0.001322
2270	3	0.001321
2271	3	0.001320
2272	3	0.001320
2273	3	0.001319
2274	3	0.001319
2275	3	0.001318
2276	3	0.001318
2277	3	0.001317
2278	3	0.001316
2279	3	0.001316
2280	3	0.001315
2281	3	0.001315
2282	3	0.001314
2283	3	0.001313
2284	3	0.001313
2285	3	0.001312
2286	3	0.001312
2287	3	0.001311
2288	3	0.001311
2289	3	0.001310
2290	3	0.001309
2291	3	0.001309
2292	3	0.001308
2293	3	0.001308
2294	3	0.001307
2295	3	0.001307
2296	3	0.001306
2297	3	0.001305
2298	3	0.001305
2299	3	0.001304
2300	3	0.001304
2301	3	0.001303
2302	3	0.001303
2303	3	0.001302
2304	3	0.001302
2305	3	0.001301
2306	3	0.001300
2307	3	0.001300
2308	3	0.001299
2309	3	0.001299
2310	3	0.001298
2311	3	0.001298
2312	3	0.001297
2313	3	0.001296
2314	3	0.001296
2315	3	0.001295
2316	3	0.001295
2317	3	0.001294
2318	3	0.001294
2319	3	0.001293
2320	3	0.001293
2321	3	0.001292
2322	3	0.001291
2323	3	0.001291
2324	3	0.001290
2325	3	0.001290
2326	3	0.001289
2327	3	0.001289
2328	3	0.001288
2329	3	0.001288
2330	3	0.001287
2331	3	0.001286
2332	3	0.001286
2333	3	0.001285
2334	3	0.001285
2335	3	0.001284
2336	3	0.001284
2337	3	0.001283
2338	3	0.001283
2339	3	0.001282
2340	3	0.001282
2341	3	0.001281
2342	3	0.001280
2343	3	0.001280
2344	3	0.001279
2345	3	0.001279
2346	3	0.001278
2347	3	0.001278
2348	3	0.001277
2349	3	0.001277
2350	3	0.001276
2351	3	0.001276
2352	3	0.001275
2353	3	0.001274
2354	3	0.001274
2355	3	0.001273
2356	3	0.001273
2357	3	0.001272
2358	3	0.001272
2359	3	0.001271
2360	3	0.001271
2361	3	0.001270
2362	3	0.001270
2363	3	0.001269
2364	3	0.001268
2365	3	0.001268
2366	3	0.001267
2367	3	0.001267
2368	3	0.001266
2369	3	0.001266
2370	3	0.001265
2371	3	0.001265
2372	3	0.001264
2373	3	0.001264
2374	3	0.001263
2375	3	0.001263
2376	3	0.001262
2377	3	0.001262
2378	3	0.001261
2379	3	0.001261
2380	3	0.001260
2381	3	0.001259
2382	3	0.001259
2383	3	0.001258
2384	3	0.001258
2385	3	0.001257
2386	3	0.001257
2387	3	0.001256
2388	3	0.001256
2389	3	0.001255
2390	3	0.001255
2391	3	0.001254
2392	3	0.001254
2393	3	0.001253
2394	3	0.001253
2395	3	0.001252
2396	3	0.001252
2397	3	0.001251
2398	3	0.001251
2399	3	0.001250
2400	3	0.001249
2401	3	0.001249
2402	3	0.001248
2403	3	0.001248
2404	3	0.001247
2405	3	0.001247
2406	3	0.001246
2407	3	0.001246
2408	3	0.001245
2409	3	0.001245
2410	3	0.001244
2411	3	0.001244
2412	3	0.001243
2413	3	0.001243
2414	3	0.001242
2415	3	0.001242
2416	3	0.001241
2417	3	0.001241
2418	3	0.001240
2419	3	0.001240
2420	3	0.001239
2421	3	0.001239
2422	3	0.001238
2423	3	0.001238
2424	3	0.001237
2425	3	0.001237
2426	3	0.001236
2427	3	0.001236
2428	3	0.001235
2429	3	0.001235
2430	3	0.001234
2431	3	0.001234
2432	3	0.001233
2433	3	0.001233
2434	3	0.001232
2435	3	0.001232
2436	3	0.001231
2437	3	0.001231
2438	3	0.001230
2439	3	0.001230
2440	3	0.001229
2441	3	0.001229
2442	3	0.001228
2443	3	0.001227
2444	3	0.001227
2445	3	0.001226
2446	3	0.001226
2447	3	0.001225
2448	3	0.001225
2449	3	0.001224
2450	3	0.001224
2451	3	0.001223
2452	3	0.001223
2453	3	0.001222
2454	3	0.001222
2455	3	0.001221
2456	3	0.001221
2457	3	0.001221
2458	3	0.001220
2459	3	0.001220
2460	3	0.001219
2461	3	0.001219
2462	3	0.001218
2463	3	0.001218
2464	3	0.001217
2465	3	0.001217
2466	3	0.001216
2467	3	0.001216
2468	3	0.001215
2469	3	0.001215
2470	3	0.001214
2471	3	0.001214
2472	3	0.001213
2473	3	0.001213
2474	3	0.001212
2475	3	0.001212
2476	3	0.001211
2477	3	0.001211
2478	3	0.001210
2479	3	0.001210
2480	3	0.001209
2481	3	0.001209
2482	3	0.001208
2483	3	0.001208
2484	3	0.001207
2485	3	0.001207
2486	3	0.001206
2487	3	0.001206
2488	3	0.001205
2489	3	0.001205
2490	3	0.001204
2491	3	0.001204
2492	3	0.001203
2493	3	0.001203
2494	3	0.001202
2495	3	0.001202
2496	3	0.001201
2497	3	0.001201
2498	3	0.001200
2499	3	0.001200
2500	3	0.001200
2501	3	0.001199
2502	3	0.001199
2503	3	0.001198
2504	3	0.001198
2505	3	0.001197
2506	3	0.001197
2507	3	0.001196
2508	3	0.001196
2509	3	0.001195
2510	3	0.001195
2511	3	0.001194
2512	3	0.001194
2513	3	0.001193
2514	3	0.001193
2515	3	0.001192
2516	3	0.001192
2517	3	0.001191
2518	3	0.001191
2519	3	0.001190
2520	3	0.001190
2521	3	0.001190
2522	3	0.001189
2523	3	0.001189
2524	3	0.001188
2525	3	0.001188
2526	3	0.001187
2527	3	0.001187
2528	3	0.001186
2529	3	0.001186
2530	3	0.001185
2531	3	0.001185
2532	3	0.001184
2533	3	0.001184
2534	3	0.001183
2535	3	0.001183
2536	3	0.001182
2537	3	0.001182
2538	3	0.001182
2539	3	0.001181
2540	3	0.001181
2541	3	0.001180
2542	3	0.001180
2543	3	0.001179
2544	3	0.001179
2545	3	0.001178
2546	3	0.001178
2547	3	0.001177
2548	3	0.001177
2549	3	0.001176
2550	3	0.001176
2551	3	0.001176
2552	3	0.001175
2553	3	0.001175
2554	4	0.001566
2555	4	0.001565
2556	4	0.001564
2557	4	0.001564
2558	4	0.001563
2559	4	0.001563
2560	4	0.001562
2561	4	0.001561
2562	4	0.001561
2563	4	0.001560
2564	4	0.001559
2565	4	0.001559
2566	4	0.001558
2567	4	0.001558
2568	4	0.001557
2569	4	0.001556
2570	4	0.001556
2571	4	0.001555
2572	4	0.001555
2573	4	0.001554
2574	4	0.001553
2575	4	0.001553
2576	4	0.001552
2577	4	0.001552
2578	4	0.001551
2579	4	0.001550
2580	4	0.001550
2581	4	0.001549
2582	4	0.001549
2583	4	0.001548
2584	4	0.001547
2585	4	0.001547
2586	4	0.001546
2587	4	0.001546
2588	4	0.001545
2589	4	0.001544
2590	4	0.001544
2591	4	0.001543
2592	4	0.001543
2593	4	0.001542
2594	4	0.001541
2595	4	0.001541
2596	4	0.001540
2597	4	0.001540
2598	4	0.001539
2599	4	0.001538
2600	4	0.001538
2601	4	0.001537
2602	4	0.001537
2603	4	0.001536
2604	4	0.001536
2605	4	0.001535
2606	4	0.001534
2607	4	0.001534
2608	4	0.001533
2609	4	0.001533
2610	4	0.001532
2611	4	0.001531
2612	4	0.001531
2613	4	0.001530
2614	4	0.001530
2615	4	0.001529
2616	4	0.001528
2617	4	0.001528
2618	4	0.001527
2619	4	0.001527
2620	4	0.001526
2621	4	0.001526
2622	4	0.001525
2623	4	0.001524
2624	4	0.001524
2625	4	0.001523
2626	4	0.001523
2627	4	0.001522
2628	4	0.001521
2629	4	0.001521
2630	4	0.001520
2631	4	0.001520
2632	4	0.001519
2633	4	0.001519
2634	4	0.001518
2635	4	0.001517
2636	4	0.001517
2637	4	0.001516
2638	4	0.001516
2639	4	0.001515
2640	4	0.001515
2641	4	0.001514
2642	4	0.001513
2643	4	0.001513
2644	4	0.001512
2645	4	0.001512
2646	4	0.001511
2647	4	0.001511
2648	4	0.001510
2649	4	0.001509
2650	4	0.001509
2651	4	0.001508
2652	4	0.001508
2653	4	0.001507
2654	4	0.001507
2655	4	0.001506
2656	4	0.001505
2657	4	0.001505
2658	4	0.001504
2659	4	0.001504
2660	4	0.001503
2661	4	0.001503
2662	4	0.001502
2663	4	0.001502
2664	4	0.001501
2665	4	0.001500
2666	4	0.001500
2667	4	0.001499
2668	4	0.001499
2669	4	0.001498
2670	4	0.001498
2671	4	0.001497
2672	4	0.001496
2673	4	0.001496
2674	4	0.001495
2675	4	0.001495
2676	4	0.001494
2677	4	0.001494
2678	4	0.001493
2679	4	0.001493
2680	4	0.001492
2681	4	0.001491
2682	4	0.001491
2683	4	0.001490
2684	4	0.001490
2685	4	0.001489
2686	4	0.001489
2687	4	0.001488
2688	4	0.001488
2689	4	0.001487
2690	4	0.001486
2691	4	0.001486
2692	4	0.001485
2693	4	0.001485
2694	4	0.001484
2695	4	0.001484
2696	4	0.001483
2697	4	0.001483
2698	4	0.001482
2699	4	0.001481
2700	4	0.001481
2701	4	0.001480
2702	4	0.001480
2703	4	0.001479
2704	4	0.001479
2705	4	0.001478
2706	4	0.001478
2707	4	0.001477
2708	4	0.001477
2709	4	0.001476
2710	4	0.001475
2711	4	0.001475
2712	4	0.001474
2713	4	0.001474
2714	4	0.001473
2715	4	0.001473
2716	4	0.001472
2717	4	0.001472
2718	4	0.001471
2719	4	0.001471
2720	4	0.001470
2721	4	0.001470
2722	4	0.001469
2723	4	0.001468
2724	4	0.001468
2725	4	0.001467
2726	4	0.001467
2727	4	0.001466
2728	4	0.001466
2729	4	0.001465
2730	4	0.001465
2731	4	0.001464
2732	4	0.001464
2733	4	0.001463
2734	4	0.001463
2735	4	0.001462
2736	4	0.001461
2737	4	0.001461
2738	4	0.001460
2739	4	0.001460
2740	4	0.001459
2741	4	0.001459
2742	4	0.001458
2743	4	0.001458
2744	4	0.001457
2745	4	0.001457
2746	4	0.001456
2747	4	0.001456
2748	4	0.001455
2749	4	0.001455
2750	4	0.001454
2751	4	0.001453
2752	4	0.001453
2753	4	0.001452
2754	4	0.001452
2755	4	0.001451
2756	4	0.001451
2757	4	0.001450
2758	4	0.001450
2759	4	0.001449
2760	4	0.001449
2761	4	0.001448
2762	4	0.001448
2763	4	0.001447
2764	4	0.001447
2765	4	0.001446
2766	4	0.001446
2767	4	0.001445
2768	4	0.001445
2769	4	0.001444
2770	4	0.001444
2771	4	0.001443
2772	4	0.001442
2773	4	0.001442
2774	4	0.001441
2775	4	0.001441
2776	4	0.001440
2777	4	0.001440
2778	4	0.001439
2779	4	0.001439
2780	4	0.001438
2781	4	0.001438
2782	4	0.001437
2783	4	0.001437
2784	4	0.001436
2785	4	0.001436
2786	4	0.001435
2787	4	0.001435
2788	4	0.001434
2789	4	0.001434
2790	4	0.001433
2791	4	0.001433
2792	4	0.001432
2793	4	0.001432
2794	4	0.001431
2795	4	0.001431
2796	4	0.001430
2797	4	0.001430
2798	4	0.001429
2799	4	0.001429
2800	4	0.001428
2801	4	0.001428
2802	4	0.001427
2803	4	0.001427
2804	4	0.001426
2805	4	0.001426
2806	4	0.001425
2807	4	0.001425
2808	4	0.001424
2809	4	0.001423
2810	4	0.001423
2811	4	0.001422
2812	4	0.001422
2813	4	0.001421
2814	4	0.001421
2815	4	0.001420
2816	4	0.001420
2817	4	0.001419
2818	4	0.001419
2819	4	0.001418
2820	4	0.001418
2821	4	0.001417
2822	4	0.001417
2823	4	0.001416
2824	4	0.001416
2825	4	0.001415
2826	4	0.001415
2827	4	0.001414
2828	4	0.001414
2829	4	0.001413
2830	4	0.001413
2831	4	0.001412
2832	4	0.001412
2833	4	0.001411
2834	4	0.001411
2835	4	0.001410
2836	4	0.001410
2837	4	0.001409
2838	4	0.001409
2839	4	0.001408
2840	4	0.001408
2841	4	0.001407
2842	4	0.001407
2843	4	0.001406
2844	4	0.001406
2845	4	0.001405
2846	4	0.001405
2847	4	0.001404
2848	4	0.001404
2849	4	0.001404
2850	4	0.001403
2851	4	0.001403
2852	4	0.001402
2853	4	0.001402
2854	4	0.001401
2855	4	0.001401
2856	4	0.001400
2857	4	0.001400
2858	4	0.001399
2859	4	0.001399
2860	4	0.001398
2861	4	0.001398
2862	4	0.001397
2863	4	0.001397
2864	4	0.001396
2865	4	0.001396
2866	4	0.001395
2867	4	0.001395
2868	4	0.001394
2869	4	0.001394
2870	4	0.001393
2871	4	0.001393
2872	4	0.001392
2873	4	0.001392
2874	4	0.001391
2875	4	0.001391
2876	4	0.001390
2877	4	0.001390
2878	4	0.001389
2879	4	0.001389
2880	4	0.001388
2881	4	0.001388
2882	4	0.001387
2883	4	0.001387
2884	4	0.001386
2885	4	0.001386
2886	4	0.001386
2887	4	0.001385
2888	4	0.001385
2889	4	0.001384
2890	4	0.001384
2891	4	0.001383
2892	4	0.001383
2893	4	0.001382
2894	4	0.001382
